time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
4685.012091	2.419191	1.916912	1.262025	151
4686.015924	2.356703	1.878017	1.254889	152
4687.080716	2.651488	1.934484	1.370643	153
4688.086647	2.315789	1.934056	1.197374	154
4689.153933	2.761434	1.934087	1.427772	155
4690.155067	2.820012	1.923948	1.465742	156
4691.226615	2.336406	1.930840	1.210046	157
4692.228356	2.339648	1.912861	1.223115	158
4693.294733	2.671210	1.864195	1.432903	159
4694.298874	2.390192	1.923254	1.242785	160
4695.368856	2.781917	1.919384	1.449380	161
4696.368924	2.819491	1.920662	1.467979	162
4697.440479	2.346069	1.927865	1.216926	163
4698.441202	2.306319	1.872725	1.231531	164
4699.510265	2.708301	1.925668	1.406422	165
4700.509993	2.531356	1.928122	1.312861	166
4701.583729	2.726784	1.880072	1.450361	167
4702.582220	2.799937	1.930236	1.450567	168
4703.662909	2.459106	1.924895	1.277527	169
4704.653445	2.339077	1.892110	1.236226	170
4705.724564	2.703230	1.933627	1.398010	171
4706.723277	2.500550	1.867128	1.339249	172
4707.797535	2.781633	1.929187	1.441868	173
4708.795235	2.807226	1.924555	1.458636	174
4709.868507	2.358735	1.913118	1.232927	175
4710.866694	2.312201	1.874963	1.233198	176
4711.939365	2.636690	1.911353	1.379488	177
4712.936952	2.531160	1.922671	1.316482	178
4714.011323	2.749973	1.930969	1.424142	179
4715.009793	2.781357	1.917757	1.450318	180
4716.081640	2.415112	1.924996	1.254606	181
4717.080331	2.470383	1.932527	1.278318	182
4718.152667	2.573116	1.917900	1.341632	183
4719.150257	2.567830	1.931630	1.329359	184
4720.224976	2.737129	1.935874	1.413899	185
4721.223124	2.737911	1.916674	1.428470	186
4722.294936	2.391896	1.851260	1.292037	187
4723.293241	2.531906	1.927581	1.313515	188
4724.366718	2.579312	1.934075	1.333615	189
4725.364264	2.590607	1.928871	1.343069	190
4726.438653	2.705566	1.913917	1.413628	191
4727.436260	2.757571	1.931541	1.427654	192
4728.509997	2.488374	1.939599	1.282932	193
4729.507431	2.451685	1.884367	1.301066	194
4730.580665	2.590807	1.929510	1.342728	195
4731.577897	2.579752	1.901755	1.356512	196
4732.652387	2.740053	1.930104	1.419641	197
4733.649617	2.718121	1.918361	1.416898	198
4734.723598	2.456702	1.904107	1.290212	199
4735.722225	2.519094	1.931169	1.304440	200
4736.792644	2.674833	1.927040	1.388053	201
4737.792912	2.547811	1.931414	1.319143	202
4738.865164	2.798025	1.928825	1.450637	203
4739.863674	2.792138	1.915392	1.457737	204
4740.936245	2.496770	1.905034	1.310618	205
4741.936336	2.525321	1.926936	1.310538	206
4743.006135	2.598403	1.884465	1.378855	207
4744.007725	2.558372	1.939865	1.318840	208
4745.077606	2.816912	1.932356	1.457760	209
4746.079391	2.641789	1.873157	1.410341	210
4747.149355	2.539642	1.922840	1.320777	211
4748.158296	2.691665	1.926727	1.397014	212
4749.219351	2.525516	1.850348	1.364887	213
4750.222433	2.451411	1.881378	1.302987	214
4751.298364	2.915070	1.940515	1.502214	215
4752.292421	2.720340	1.879672	1.447241	216
4753.362398	2.569118	1.900804	1.351596	217
4754.364993	2.555045	1.920666	1.330291	218
4755.433238	2.614841	1.933113	1.352658	219
4756.435947	2.500385	1.921561	1.301226	220
4757.504468	2.794974	1.931385	1.447134	221
4758.505832	2.733320	1.918848	1.424459	222
4759.576504	2.637812	1.938395	1.360823	223
4760.578096	2.569691	1.886101	1.362435	224
4761.647515	2.581694	1.919863	1.344728	225
4762.648623	2.452308	1.880102	1.304348	226
4763.718866	2.780937	1.923884	1.445480	227
4764.719587	2.715412	1.933555	1.404362	228
4765.791125	2.646327	1.921551	1.377183	229
4766.790857	2.641660	1.902992	1.388162	230
4767.862008	2.612629	1.930768	1.353155	231
