time (s)	coil I (A)	last det (V)	int current (uC)
5316.220877	1.023592	0.218313	453.451477
5316.221879	0.513138	0.218313	967.616211
5316.222781	0.099789	0.218313	1057.625732
5316.223669	0.097507	0.218313	1144.212280
5316.224606	0.097581	0.218313	1235.645264
5316.225522	0.097537	0.218313	1324.988770
5316.226447	0.097485	0.218313	1415.162720
5316.227335	0.097463	0.218313	1501.710205
5316.228289	0.097614	0.218313	1594.833496
5316.229188	0.097555	0.218313	1682.535400
5316.230073	0.097636	0.218313	1768.942871
5316.231005	0.097621	0.218313	1859.925537
5317.217754	1.024753	0.241016	459.089539
5317.218664	0.629154	0.241016	1031.619751
5317.219556	0.102144	0.241016	1122.731812
5317.220518	0.097485	0.241016	1216.512695
5317.221425	0.097628	0.241016	1305.061401
5317.222323	0.097570	0.241016	1392.678833
5317.223214	0.097540	0.241016	1479.587280
5317.224161	0.097577	0.241016	1571.992554
5317.225072	0.097522	0.241016	1660.835083
5317.225973	0.097573	0.241016	1748.748535
5317.226901	0.097584	0.241016	1839.306641
5317.227801	0.097573	0.241016	1927.122559
5318.288350	1.024329	0.251595	466.069519
5318.289252	0.638258	0.251595	1041.778320
5318.290206	0.101840	0.251595	1138.933350
5318.291104	0.097577	0.251595	1226.557373
5318.292001	0.097625	0.251595	1314.126587
5318.292893	0.097559	0.251595	1401.148804
5318.293829	0.097683	0.251595	1492.580200
5318.294731	0.097588	0.251595	1580.604492
5318.295633	0.097621	0.251595	1668.658447
5318.296537	0.097665	0.251595	1756.947388
5318.297479	0.097720	0.251595	1848.999390
5318.298382	0.097577	0.251595	1937.111328
5319.299016	1.001840	0.259329	435.800232
5319.299997	0.617476	0.259329	1041.543701
5319.300911	0.100140	0.259329	1133.072021
5319.301815	0.097606	0.259329	1221.307983
5319.302705	0.097551	0.259329	1308.128662
5319.303662	0.097690	0.259329	1401.618408
5319.304561	0.097606	0.259329	1489.366333
5319.305463	0.097625	0.259329	1577.423584
5319.306347	0.097577	0.259329	1663.681519
5319.307288	0.097709	0.259329	1755.625488
5319.308198	0.097632	0.259329	1844.470459
5319.309099	0.097588	0.259329	1932.397095
5320.355290	1.019407	0.225825	454.655426
5320.356183	0.639148	0.225825	1025.414551
5320.357148	0.100789	0.225825	1122.675537
5320.358060	0.097427	0.225825	1211.528687
5320.358951	0.097584	0.225825	1298.476196
5320.359875	0.097588	0.225825	1388.647461
5320.360788	0.097628	0.225825	1477.781982
5320.361693	0.097500	0.225825	1566.019531
5320.362581	0.097562	0.225825	1652.654785
5320.363519	0.097610	0.225825	1744.212891
5320.364418	0.097650	0.225825	1832.000366
5320.365324	0.097573	0.225825	1920.401733
5321.366534	1.050905	0.255385	522.299561
