time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
5316.223480	1.744938	1.859926	0.938176	204
5317.220280	2.021337	1.927123	1.048889	205
5318.290476	2.100386	1.937111	1.084288	206
5319.301395	2.195458	1.932397	1.136132	207
5320.357558	1.864900	1.920402	0.971099	208
5321.368779	2.112675	1.929225	1.095090	209
5322.444113	2.188272	1.934444	1.131215	210
5323.440928	2.351012	1.922371	1.222975	211
5324.507515	1.964769	1.930097	1.017964	212
5325.514003	1.961237	1.927584	1.017459	213
5326.569780	2.164299	1.931652	1.120439	214
5327.585241	2.177520	1.914652	1.137293	215
5328.648056	1.817848	1.872271	0.970932	216
5329.651800	2.082952	1.887617	1.103482	217
5330.723352	2.098583	1.923041	1.091283	218
5331.718542	2.250445	1.929996	1.166036	219
5332.793640	1.928337	1.888262	1.021223	220
5333.795927	2.041128	1.927431	1.058989	221
5334.858719	2.157668	1.933953	1.115677	222
5335.871270	2.157676	1.922662	1.122233	223
5336.927964	2.018699	1.906703	1.058738	224
5337.942670	2.098665	1.930196	1.087281	225
5339.000069	2.089293	1.899430	1.099958	226
5340.014979	2.085840	1.915540	1.088904	227
5341.070884	2.070815	1.929760	1.073094	228
5342.085863	2.150465	1.902134	1.130554	229
5343.143045	1.960334	1.892414	1.035891	230
5344.157278	2.078969	1.918203	1.083810	231
5345.214461	2.156684	1.933630	1.115355	232
5346.226187	2.111487	1.883776	1.120880	233
5347.290783	2.037660	1.920060	1.061248	234
5348.295187	2.085056	1.923471	1.084007	235
5349.363917	2.155277	1.925557	1.119301	236
5350.362004	2.236634	1.924334	1.162290	237
5351.437048	2.015523	1.923600	1.047787	238
5352.438227	2.179700	1.937161	1.125203	239
5353.500726	2.108512	1.925217	1.095208	240
5354.513643	2.184036	1.936196	1.128004	241
5355.571063	2.047220	1.925032	1.063473	242
5356.584562	2.053794	1.868817	1.098981	243
5357.645300	2.092310	1.869909	1.118937	244
5358.648290	2.185213	1.889225	1.156672	245
5359.723368	2.076814	1.933179	1.074300	246
5360.721681	2.199768	1.922365	1.144303	247
5361.787316	2.056379	1.906610	1.078553	248
5362.797547	2.255450	1.919049	1.175296	249
5363.856512	2.057817	1.923887	1.069615	250
5364.870395	2.135246	1.894402	1.127134	251
5365.930453	2.199299	1.937495	1.135126	252
5366.935074	2.120903	1.863408	1.138185	253
5368.008409	2.083034	1.929599	1.079516	254
5369.004671	2.203687	1.913194	1.151837	255
5370.078763	2.059545	1.940122	1.061554	0
5371.077931	2.262098	1.915041	1.181227	1
5372.146983	2.058080	1.917394	1.073374	2
5373.154373	2.173147	1.923508	1.129784	3
5374.214735	2.071799	1.928182	1.074484	4
5375.227201	2.218792	1.920045	1.155594	5
5376.284989	2.134644	1.932290	1.104722	6
5377.299039	2.188058	1.882495	1.162318	7
5378.356583	2.069320	1.909136	1.083904	8
5379.369999	2.200822	1.913559	1.150120	9
5380.427532	2.148126	1.933360	1.111085	10
5381.441717	2.183156	1.934344	1.128629	11
5382.498989	2.186943	1.898257	1.152080	12
5383.513069	2.262385	1.917416	1.179914	13
5384.570878	2.063160	1.936271	1.065533	14
5385.584019	2.249120	1.935001	1.162335	15
5386.642982	2.132010	1.934340	1.102190	16
5387.654512	2.199852	1.931158	1.139136	17
5388.716428	2.126855	1.939650	1.096515	18
5389.721069	2.231285	1.922634	1.160535	19
5390.792782	2.042948	1.871961	1.091342	20
5391.789526	2.280513	1.939844	1.175617	21
5392.864484	2.112360	1.855319	1.138543	22
5393.861472	2.241731	1.863898	1.202711	23
5394.933030	2.175082	1.926337	1.129129	24
5395.939407	2.140377	1.928907	1.109632	25
5396.998898	2.247534	1.922253	1.169219	26
5398.013059	2.288230	1.929584	1.185867	27
5399.071310	2.067984	1.927102	1.073106	28
5400.080413	2.211800	1.847656	1.197085	29
5401.147632	2.139099	1.928489	1.109210	30
5402.147190	2.306141	1.894948	1.216995	31
5403.222373	2.087352	1.935074	1.078694	32
5404.217440	2.263777	1.913315	1.183170	33
5405.291272	2.154766	1.914724	1.125367	34
5406.294347	2.148859	1.866802	1.151091	35
5407.357572	2.162943	1.924255	1.124042	36
5408.368861	2.205231	1.919304	1.148975	37
5409.426192	2.185583	1.874813	1.165761	38
5410.441041	2.225303	1.934172	1.150520	39
5411.498435	2.215615	1.931756	1.146943	40
5412.509990	2.311807	1.929640	1.198051	41
5413.572406	2.159253	1.935681	1.115501	42
5414.579774	2.335196	1.915913	1.218842	43
5415.644783	2.149503	1.916401	1.121636	44
5416.650265	2.307029	1.897492	1.215831	45
5417.717977	2.202047	1.934085	1.138547	46
5418.720729	2.350508	1.936377	1.213869	47
5419.789796	2.198756	1.933655	1.137098	48
5420.792717	2.310908	1.917797	1.204981	49
5421.860552	2.119036	1.941737	1.091310	50
5422.864870	2.271302	1.866127	1.217121	51
5423.930330	2.185817	1.934875	1.129694	52
5424.937413	2.342570	1.913834	1.224019	53
5425.999698	2.204884	1.925839	1.144895	54
5427.010247	2.339498	1.933597	1.209920	55
5428.069305	2.264702	1.938541	1.168251	56
5429.082766	2.306344	1.934772	1.192050	57
